World rank,Company,Country,Region,Industry-ICB3 sector name,R&D 2021 (€million),R&D one-year growth (%),Net sales (€million),Net sales one-year growth (%),R&D intensity (%),Capex (€million),Capex one-year growth (%),Capex intensity (%),Op.profits (€million),Op.profits one-year growth (%),Profitability (%),Employees,Employees one-year growth (%),Market cap (€million),Market cap one-year growth (%)
1899,LIZHONG SITONG,China,China,Industrial Metals & Mining,70.559402,64.48575573,2467.67071,37.85343142,2.859352413,116.38938,73.93419792,4.716568525,114.311381,9.772328162,4.632359599,9142,5.104621752,637.181297,39.84566134
1900,CRICUT,US,US,General Retailers,70.469696,105.0192669,1153.299167,36.20293424,6.110270259,31.596318,63.84030636,2.739646304,169.878992,-4.043628212,14.72982873,830,29.6875,602.64618,
1901,SHUTTERSTOCK,US,US,Media,70.469696,12.19601408,682.866665,16.00888583,10.31968605,52.767069,133.1798644,7.727287288,95.449381,26.7867615,13.97774791,1148,18.71768356,3726.952709,134.97971
1902,E2OPEN PARENT,US,US,Software & Computer Services,70.369042,24.05441509,375.73802,28.9531895,18.72821973,28.055793,105.5368698,7.466849642,-47.377701,305.5627019,-12.60923795,3682,,2057.063133,447.4328496
1903,MELEXIS,Belgium,EU,Technology Hardware & Equipment,70.36249,1.763200553,643.786,26.85013507,10.92948433,,,,148.449,96.53268727,23.05874934,1482,2.277432712,4048.079877,49.21816034
1904,GRACO,US,US,Industrial Engineering,70.325779,10.32911284,1754.906805,20.45269569,4.007379697,117.928626,87.22980676,6.719936675,469.117828,35.63915882,26.7317801,3800,2.702702703,11752.72161,37.61764265
1905,ADDSINO,China,China,Electronic & Electrical Equipment,70.318245,-0.295814897,567.481438,-6.569200991,12.39128547,27.431433,207.7130075,4.833890796,74.505929,-39.87952849,13.1292275,2917,12.66898416,3184.502336,-6.00949165
1906,PHARMA MAR,Spain,EU,Pharmaceuticals & Biotechnology,70.287,39.64119681,229.831,-14.86511015,30.58203637,7.342,214.0290847,3.194521192,92.351,-40.8806038,40.18213383,477,7.674943567,1339.541174,-15.36169379
1907,JFROG,Israel,RoW,Software & Computer Services,70.284282,93.62245712,182.485381,37.03315728,38.51502055,3.733002,20.04541979,2.045644412,-60.36463,381.7432437,-33.07915937,1000,42.85714286,3254.382902,
1908,HEIWA,Japan,Japan,Industrial Engineering,70.279853,-8.623982076,939.729232,12.82113159,7.478734364,54.169061,-4.601768528,5.764326484,79.131512,546.2121285,8.420671541,5484,0.883002208,1548.590278,12.18557856
1909,NINGBO CONSTRUCTION,China,China,Construction & Materials,70.274863,45.98666048,2926.297227,7.35506775,2.401494365,22.775929,-25.80792525,0.778319058,83.545006,-4.918687018,2.854973351,5618,1.261715934,510.020732,-22.42719138
1910,LING YUN INDUSTRIAL,China,China,Automobiles & Parts,70.240699,5.858201487,2086.064427,15.72015764,3.367139485,62.964051,-34.41924131,3.01831766,119.096058,39.28178392,5.709126548,9850,1.798263745,969.258261,-12.42830011
1911,DEUTZ,Germany,EU,Industrial Engineering,70.1,-13.88206388,1617.3,24.8301945,4.334384468,61.7,-18.7088274,3.815000309,26.1,-125.7905138,1.613800779,4751,3.597906672,939.700374,70.80404241
1912,INTEGRAL AD SCIENCE,US,US,Software & Computer Services,70.080326,62.01547328,285.637392,34.44249182,24.53471708,0.843192,49.68658187,0.295196646,-23.318022,90.27377022,-8.163504728,760,16.74347158,3007.334787,
1913,SK,South Korea,RoW,Chemicals,70.060979,25.84603196,73161.56786,21.6611367,0.095761998,7048.100434,-2.915940251,9.633610432,3672.430335,-6518.626992,5.019616777,,,13795.17651,23.13084111
1914,CDK,US,US,Software & Computer Services,70.015873,8.779150223,1477.308436,2.086638139,4.739421457,18.188234,-12.34042746,1.231173772,386.102665,-12.48749238,26.13554865,6500,-27.77777778,5002.842971,8.321075561
1915,MITAC HOLDINGS,Taiwan,RoW,Technology Hardware & Equipment,69.955736,-7.767839876,1345.136499,2.527636138,5.200642169,32.070069,28.94462968,2.384149789,11.953432,9.665016812,0.888640819,,,1073.377302,-3.460207636
1916,HUBEI JUMPCAN PHARMACEUTICAL,China,China,Industrial Engineering,69.936796,116.6445195,1039.013221,23.89398463,6.731078545,34.416073,-42.20182306,3.312380661,234.200358,20.57132434,22.54065235,6632,-4.203380038,2043.637414,-25.23236013
1917,AVAST,UK,Row,Software & Computer Services,69.92758,-7.368422112,830.919776,5.398140919,8.415683682,7.946316,-27.41935086,0.956327702,339.57257,-2.854256073,40.86707042,1853,9.774881517,,
1918,GUIZHOU SPACE APPLIANCE,China,China,Electronic & Electrical Equipment,69.805603,17.93452037,679.535061,17.77949947,10.27255355,80.032658,291.1593112,11.77756125,87.084796,8.728914004,12.81534994,4906,2.593057298,4022.608971,39.43952172
1919,FOGHORN THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,69.756293,37.91743024,1.164576,206.7442455,5989.84463,2.925127,-79.527901,251.1752775,-88.940466,46.99041431,-7637.154295,119,25.26315789,423.309756,
1920,EOS HOLDING,Germany,EU,Industrial Engineering,69.699,-0.525211583,275.59,-23.78300045,25.29083058,13.673,-33.8989606,4.961355637,-57.383,3386.208991,-20.82187307,1337,0.829562594,,
1921,ZIFF DAVIS,US,US,Mobile Telecommunications,69.639747,22.67516938,1250.857855,22.25462082,5.567358971,100.423775,22.89307547,8.028392243,147.748502,20.96284519,11.81177393,4900,4.255319149,5860.599603,99.21266784
1922,CRODA INTERNATIONAL,UK,Row,Chemicals,69.625243,53.66492265,2241.292337,35.91311227,3.106477538,181.476358,33.04347777,8.096951701,522.011408,50.66757975,23.2906435,6135,7.934553132,15138.6504,67.83856312
1923,SEIKAGAKU,Japan,Japan,Pharmaceuticals & Biotechnology,69.615012,24.91330311,269.422855,25.98872122,25.83856963,14.216769,-2.749869585,5.276749443,34.35526,190.0783404,12.75142749,,,487.526522,2.30414745
1924,HUA HONG SEMICONDUCTOR,China,China,Technology Hardware & Equipment,69.556752,1.128354944,1439.831844,69.64419287,4.830894128,828.987055,-13.64406027,57.57526884,234.233556,-3030.119604,16.26811888,6084,7.074973601,6743.056621,64.22842899
1925,WUXI BIOLOGICS,China,China,Pharmaceuticals & Biotechnology,69.518345,65.13890539,1426.17922,83.3454376,4.874446635,901.967765,8.017271913,63.24364795,480.285209,96.59638283,33.67635724,9864,48.42010232,57797.01356,86.73637799
1926,HANG ZHOU IRON & STEEL,China,China,Industrial Metals & Mining,69.422956,32.06639206,6805.247469,52.38674644,1.020138596,153.943032,27.7987699,2.262122468,240.567684,70.50937027,3.535032122,3584,-2.898943376,3061.18609,-12.8000005
1927,CHUBU ELECTRIC POWER,Japan,Japan,Electricity,69.414014,2.359780739,20912.81371,-7.843779181,0.331920969,1794.706727,9.539200505,8.581852027,,,,,,7787.774669,1.489117982
1928,EVERTZ TECHNOLOGIES,Canada,RoW,Leisure Goods,69.389659,41.55489524,302.668955,28.61809109,22.92592546,3.759547,-42.80046459,1.242131688,65.018619,30.05065403,21.48176016,,,691.071523,10.77793268
1929,FOCUSED PHOTONICS (HANGZHOU),China,China,Electronic & Electrical Equipment,69.368513,14.61836866,497.886864,-9.216527333,13.9325855,23.387978,-73.07672672,4.697448294,-24.969934,-157.281436,-5.015182325,6643,9.692866579,1180.325793,18.4897835
1930,VAXCYTE,US,US,Pharmaceuticals & Biotechnology,69.230953,6.588819666,,,,5.787566,467.5325096,,-91.532731,15.7276666,,89,53.44827586,1208.65676,-40.63209205
1931,TECHNIPFMC,UK,Row,Oil & Gas Producers,69.221241,-34.55759644,6453.732978,-43.99108087,1.072576774,169.25653,-34.30431829,2.622614394,31.696971,-101.2150956,0.491141656,22002,-37.13714286,2638.304259,-13.64851357
1932,ATRECA,US,US,Pharmaceuticals & Biotechnology,69.176212,26.27770214,,,,30.981803,598.1695187,,-97.389165,24.10468072,,134,3.076923077,156.410488,-57.50201244
1933,FITIPOWER INTEGRATED TECHNOLOGY,Taiwan,RoW,Electronic & Electrical Equipment,69.154312,89.23146633,729.177181,110.1918068,9.483883177,16.273,151.2227677,2.231693534,247.861606,771.873445,33.99195867,,,1362.132834,669.1304759
1934,BGI GENOMICS,China,China,Pharmaceuticals & Biotechnology,69.126402,-11.83061567,932.76782,-19.35459755,7.410890526,53.155062,27.35054866,5.69863806,247.406797,-34.68405867,26.52394215,4333,14.69031233,3402.240463,-32.78261961
1935,FAR EAST SMARTER ENERGY,China,China,Pharmaceuticals & Biotechnology,69.037342,52.53548752,2870.298829,5.505034124,2.405231863,40.046197,-30.5529318,1.395192605,134.228037,-297.2538434,4.676448168,8164,-2.658876833,1888.64949,48.3091803
1936,SINO AMERICAN SILICON PRODUCTS,Taiwan,RoW,Technology Hardware & Equipment,69.034198,24.27645143,2195.073738,12.12423205,3.144960318,191.658598,-34.44354792,8.731305682,576.48375,21.17833562,26.26261433,,,3607.611712,100.2074658
1937,COMBA TELECOM SYSTEMS HOLDINGS,China,China,Technology Hardware & Equipment,68.946876,29.27152971,664.589508,16.06461236,10.37435517,26.567656,-11.66800384,3.997603886,-77.335673,373.1074856,-11.63660757,5500,-8.333333333,582.73358,-44.84326504
1938,NSFOCUS TECHNOLOGIES,China,China,Software & Computer Services,68.89862,44.05424175,357.53474,29.87146056,19.27046865,24.497038,3.513928384,6.851652514,40.940707,-20.04330984,11.45083328,4422,29.98236332,2239.100198,4.644183461
1939,CHINA CAMC ENGINEERING,China,China,Construction & Materials,68.855756,-5.665677351,1190.050272,8.433346394,5.785953553,24.17161,114.3018755,2.031141925,44.153407,-12.20816064,3.710213597,4456,-22.83982684,1076.114734,-11.02481028
1940,SEOUL SEMICONDUCTOR,South Korea,RoW,Technology Hardware & Equipment,68.842178,11.58022488,968.076994,12.8345931,7.111229626,116.353134,148.0011697,12.01899588,47.034917,5.96301946,4.85859258,,,715.832976,1.226993816
1941,SHANDONG GOLD MINING,China,China,Mining,68.800639,28.08525804,4702.993145,-46.72176962,1.462911743,540.584577,-24.55207177,11.49447937,-99.821804,-120.9953452,-2.122516468,16012,1.53455929,8822.713425,-33.26664344
1942,LOTTE CHEMICAL,South Korea,RoW,Chemicals,68.792422,15.52481458,13483.0534,48.24851223,0.51021397,576.913091,-3.622668674,4.278801499,1142.637954,330.258435,8.474623071,,,6375.903852,31.92612137
1943,KYORIN,Japan,Japan,Pharmaceuticals & Biotechnology,68.780096,-8.306709921,815.852389,2.555780103,8.430458368,18.893846,-39.90656658,2.31584123,38.715378,-13.46120743,4.745390039,,,910.524689,-9.167912271
1944,VELODYNE,US,US,Electronic & Electrical Equipment,68.747111,-11.59968159,54.674185,-35.06428192,125.7396173,4.980574,72.13919825,9.109553256,-196.105366,45.24522582,-358.6799986,407,230.8943089,,
1945,WILO,Germany,EU,Industrial Engineering,68.671,1.506237805,,,,108.285,11.37109299,,,,,,,,
1946,VANGUARD INTERNATIONAL SEMICONDUCTOR,Taiwan,RoW,Technology Hardware & Equipment,68.571213,19.71286913,1401.425407,32.65768929,4.892962027,423.431059,253.3786943,30.214313,452.828602,89.44943101,32.31200175,,,7734.571629,58.28877006
1947,AMBU,Denmark,EU,Health Care Equipment & Services,68.494835,45.01424497,540.019205,12.50350439,12.68377761,23.683872,22.22222509,4.385746244,45.752935,-20.5607475,8.472464419,4584,9.481729162,5984.719613,11.2853631
1948,FORMULA SYSTEMS 1985,Israel,RoW,Software & Computer Services,68.477819,25.69363418,2122.881275,24.32667775,3.225701776,15.320497,4.209959387,0.721684118,183.662318,21.90270773,8.651558623,20333,10.16416536,1385.103682,3.470649604
1949,NCINO,US,US,Software & Computer Services,68.445151,36.20247406,241.801981,34.05500963,28.30628216,4.823413,25.93359902,1.994778116,-53.885734,43.2383603,-22.28506722,1681,50.76233184,5266.736715,-29.59354523
1950,MONDAY.COM,Israel,RoW,Software & Computer Services,68.327722,72.05362632,272.07303,91.25140466,25.11374317,12.147268,151.0126039,4.464708612,-111.358789,-16.21661146,-40.92974192,1064,50.92198582,14645.25013,
1951,VISHAY INTERTECHNOLOGY,US,US,Electronic & Electrical Equipment,68.31801,9.19546761,2861.103743,29.52114754,2.387820091,192.805879,76.67780494,6.738863611,413.033613,119.0443191,14.43616346,22800,5.555555556,2574.301502,37.5538281
1952,GUANGZHOU DEVELOPMENT GROUP,China,China,"Gas, Water & Multiutilities",68.245807,5.986270448,5164.370138,19.79999115,1.321473968,437.053894,60.52173974,8.462869282,28.782346,-84.30053304,0.55732539,5808,4.780804618,2603.35305,14.45182537
1953,HD HYUNDAI,South Korea,RoW,Technology Hardware & Equipment,68.207478,8.142511002,20952.32851,48.9015595,0.325536505,1629.050603,-2.559125866,7.775033703,807.63183,-281.7778453,3.85461611,,,3838.143734,44.46902659
1954,TCR2 THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,68.196166,48.59368974,,,,9.79869,54.91346057,,-85.325775,40.66957914,,137,16.10169492,565.558558,-4.993099576
1955,SHANGHAI FUDAN MICROELECTRONICS,China,China,Electronic & Electrical Equipment,68.185374,18.33972626,351.998863,52.52734533,19.37090746,78.238093,369.2332725,22.22680276,85.433541,253.3161501,24.27097073,1531,5.368203716,775.853682,43.62335756
1956,ILDONG PHARMACEUTICAL,South Korea,RoW,Pharmaceuticals & Biotechnology,68.131072,64.45954551,416.782113,-0.304972714,16.34692802,14.725425,3.044782215,3.533123073,-41.322628,-937.2770451,-9.914683647,,,255.045911,-21.95121964
1957,DOUYU INTERNATIONAL HOLDINGS,China,China,Leisure Goods,67.915591,17.71576823,1270.295539,-4.546435432,5.346440172,0.952721,-63.62580186,0.074999948,-89.903184,-347.5232896,-7.077343912,2155,14.81086841,1225.91699,23.08509434
1958,ROHTO PHARMACEUTICAL,Japan,Japan,Pharmaceuticals & Biotechnology,67.883334,10.53625313,1543.404648,10.12703611,4.398284927,,,,220.000448,33.09325617,14.25422998,,,3158.677627,2.670623152
1959,OPKO HEALTH,US,US,Pharmaceuticals & Biotechnology,67.852709,2.036752727,1566.941115,23.63814459,4.330265404,28.391304,-4.530609766,1.811893487,16.554825,-68.06553758,1.056505879,5767,9.451508825,2321.461158,21.15123052
1960,SHENZHEN TOPBAND,China,China,Electronic & Electrical Equipment,67.808865,39.36198804,1065.668506,40.10497145,6.363035467,118.389347,48.86857561,11.10939718,101.564533,4.620699266,9.530593466,8445,35.57553379,1882.356455,132.7073549
1961,VIEW,US,US,General Industrials,67.788255,11.60907683,65.342556,129.1096514,103.7428885,23.043433,-30.65784616,35.26558251,-304.960183,45.2814792,-466.709908,895,26.23413258,960.22786,
1962,TATE & LYLE,UK,Row,Food Producers,67.608839,-8.064516239,3714.927816,11.57819738,1.819923356,156.567839,-1.492536703,4.214559387,487.495316,29.24528299,13.12260534,4591,3.377617654,3920.930597,3.506592793
1963,CAREDX,US,US,Health Care Equipment & Services,67.565759,56.36174321,261.696024,54.2176132,25.81841251,11.971566,90.7032461,4.574607523,-26.245798,31.95135107,-10.02911607,645,35.78947368,3405.012816,130.6370815
1964,AKEBIA THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,67.534856,46.87301817,188.573142,-27.67594386,35.81361337,0.052092,-81.3881366,0.027624294,-234.255629,-29.5195543,-124.2253412,426,12.10526316,453.063742,-65.60571224
1965,TI FLUID,UK,Row,Automobiles & Parts,67.5,0.29717682,2956.6,5.048854148,2.283027802,88.2,7.429963459,2.983156328,134.5,-166.2561576,4.549144287,25600,-0.389105058,1885.245519,93.77140188
1966,WACKER NEUSON,Germany,EU,Industrial Engineering,67.5,12.68781302,1866.2,15.51841535,3.616975672,46,-4.166666667,2.46490194,192.9,165.3370014,10.3365127,5506,5.884615385,1846.084779,58.17308095
1967,HENGDIAN GROUP DMEGC MAGNETICS,China,China,Electronic & Electrical Equipment,67.467841,53.61545322,1713.417665,54.8882638,3.937617919,140.35545,48.21898284,8.19154914,162.744137,8.089563602,9.498217529,15269,5.536356096,3515.033071,33.21963375
1968,SYROS PHARMACEUTICALS,US,US,Pharmaceuticals & Biotechnology,67.441266,25.27717519,20.738118,55.62181548,325.20437,1.09924,-62.67986314,5.30057742,-87.780304,20.80634834,-423.279991,124,20.38834951,289.805015,-45.86724932
1969,GUOTAI XINDIAN SOFTWARE,China,China,Software & Computer Services,67.436717,50.95781059,383.824542,31.68065557,17.56967302,10.790954,,2.811428874,78.781258,30.88758876,20.52533108,7483,22.33120811,,
1970,CHINA JUSHI,China,China,Mining,67.436629,61.79102646,2582.457344,64.03527116,2.61133564,506.6651,138.6696419,19.61949541,964.464465,144.5467328,37.34677234,13327,13.7116041,9737.201888,35.08186644
1971,REPLIMUNE GROUP,US,US,Pharmaceuticals & Biotechnology,67.43332,41.57413661,,,,2.06251,-2.341149476,,-104.46227,47.97573704,,206,35.52631579,1311.572198,36.56073982
1972,ALKEM LABORATORIES,India,RoW,Pharmaceuticals & Biotechnology,67.426744,6.617688787,1249.126688,20.43478766,5.397910768,40.268535,73.86486336,3.223735061,209.329127,4.319375901,16.75803816,16966,10.47730677,5510.601016,42.5536617
1973,TECAN,Switzerland,RoW,Pharmaceuticals & Biotechnology,67.425134,5.591747269,915.740293,29.5184292,7.362910043,26.250712,14.1655067,2.866611003,140.769641,19.87560785,15.37222312,3291,60.53658537,6492.850972,37.63017634
1974,ZENUITY,Sweden,EU,Software & Computer Services,67.411253,-39.89572418,1.637464,-52.13183898,4116.808247,3.353374,-60.5169036,204.7907007,159.409197,-222.4552729,9735.126818,221,-46.3592233,,
1975,JIANGSU KANION PHARMACEUTICAL,China,China,Pharmaceuticals & Biotechnology,67.41092,34.8470591,492.413772,20.88370983,13.6898933,23.772587,-9.877523728,4.827766474,48.80392,-4.752812025,9.911160649,4405,-31.7265964,826.650915,-22.37654018
1976,ZUMTOBEL,Austria,EU,Electronic & Electrical Equipment,67.34,-2.697703989,1148.317,9.944449338,5.864234353,45.331,18.86980464,3.947603319,60.751,40.13748241,5.290438093,5782,-0.533287459,401.93999,44.60093849
1977,G1 THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,67.300881,4.031607944,27.790915,-30.49354238,242.1686404,,,,-125.778704,47.66055918,-452.5892868,148,21.31147541,565.342286,9.730990229
1978,LENNOX INTERNATIONAL,US,US,Construction & Materials,67.190516,13.9221554,3703.071548,15.40959247,1.814453627,94.296283,36.05095513,2.546434272,517.216879,20.04098356,13.96723969,11000,6.796116505,10999.0385,16.16773553
1979,AUTEL INTELLIGENT TECHNOLOGY,China,China,Automobiles & Parts,67.135822,82.52830099,306.045624,42.72339513,21.93654042,27.866769,24.2542443,9.105429653,58.526839,-8.889705133,19.12356669,2316,23.06057386,,
1980,MERITOR,US,US,Automobiles & Parts,67.102224,2.702702703,3384.247692,25.91984231,1.982781111,79.46316,5.882352941,2.348030264,203.955444,-35.6545961,6.02661101,9600,11.62790698,1469.008155,1.124023073
1981,AMYRIS,US,US,Chemicals,67.090745,41.06148164,301.798432,97.42573816,22.23031596,40.293119,257.0612773,13.35100343,-156.830258,43.91761682,-51.96523287,980,64.70588235,3959.509536,567.8219184
1982,NESTE,Finland,EU,Oil & Gas Producers,67,9.836065574,15148,28.90817803,0.442302614,929,27.78541953,6.132822815,2023,144.9152542,13.35489834,4845,0.414507772,39645.13863,15.0189675
1983,AERIE PHARMACEUTICALS,US,US,Pharmaceuticals & Biotechnology,66.958307,2.472739205,171.405567,133.5081436,39.06425455,2.905702,6.16127354,1.695220319,-40.927059,-70.22673256,-23.87732191,376,3.01369863,621.802454,37.64128596
1984,ANHUI JIANGHUAI AUTOMOBILE,China,China,Automobiles & Parts,66.94964,-71.57963794,4915.452069,-8.653962968,1.362024063,92.647007,181.9966746,1.884811523,-23.389641,-75.87268343,-0.475839062,24516,-0.587972913,4392.727416,89.15253168
1985,GALAXY CORE,China,China,Electronic & Electrical Equipment,66.948094,-15.51601994,968.38138,8.463745247,6.913401619,528.940691,842.2830912,54.62111333,224.687692,57.52606617,23.20239697,1112,37.45364648,,
1986,YAKULT HONSHA,Japan,Japan,Food Producers,66.909265,1.979498527,3209.139998,7.624978614,2.084959367,206.603133,12.94003265,6.437959488,398.765307,19.16555013,12.42592431,29273,1.649420099,8383.394303,4.793388433
1987,QINGDAO HANHE CABLE,China,China,General Industrials,66.724067,21.21116397,1199.54298,27.16372159,5.562457379,77.111431,135.7052104,6.42840084,125.771902,37.82017022,10.48498504,2859,1.743772242,2051.836647,-8.624231749
1988,AZENTA,US,US,Industrial Engineering,66.624562,14.91860053,453.560707,32.21469246,14.68922704,46.622801,32.26380181,10.27928572,-8.832771,-71.76085527,-1.947428616,2900,-9.375,5573.237043,65.75235305
1989,CHANGHONG MEILING,China,China,Household Goods & Home Construction,66.588469,13.48362906,2384.241017,22.841109,2.792858127,36.358107,-28.12734529,1.524934213,-4.011438,-79.06670994,-0.168248007,12815,-14.03367545,42.082468,21.6931205
1990,VANDA PHARMACEUTICALS,US,US,Pharmaceuticals & Biotechnology,66.539801,35.60105756,237.225786,8.266174565,28.04914344,0.487374,-69.24790264,0.205447312,54.710385,81.50795322,23.06257929,278,-4.794520548,822.340303,65.61954873
1991,ALPHAMAB,China,China,Pharmaceuticals & Biotechnology,66.491922,44.8332204,20.238202,214.1858348,328.5465873,21.914959,74.0976873,108.2851085,-54.950182,9.229059676,-271.517114,459,37.4251497,2119.191965,21.22624118
1992,RADIANT OPTO-ELECTRONICS,Taiwan,RoW,Electronic & Electrical Equipment,66.446296,18.5219882,1815.081902,1.481209818,3.660787754,21.413027,251.2230627,1.179727867,239.637658,-5.683586104,13.20258098,,,1467.958338,-8.333333333
1993,ELECTRIC POWER DEVELOPMENT,Japan,Japan,Electricity,66.422231,-45.0287908,8384.886715,19.30134281,0.792166111,1045.825449,-15.07508035,12.47274393,672.401398,-72.93095023,8.019206709,7146,-0.139742873,2326.447984,2.814258932
1994,GENTHERM,US,US,Automobiles & Parts,66.408245,10.54379831,923.670942,14.57149178,7.189599887,40.636577,167.2919505,4.399464696,104.946995,25.09261231,11.36194615,10474,-9.071968053,2512.208395,92.64506623
1995,SHEN MA INDUSTRY,China,China,Personal Goods,66.397567,41.90863421,1501.929897,45.58536433,4.420816653,313.8947,25.36052192,20.89942418,391.721573,307.8844512,26.08121549,6127,-35.19145335,1207.285249,87.26822428
1996,AEVA TECHNOLOGIES,US,US,Technology Hardware & Equipment,66.014461,264.7753341,8.18029,91.30706268,806.9941408,3.399257,350.2923566,41.55423585,-91.988319,304.7472987,-1124.51171,227,51.33333333,1837.697877,577.6664096
1997,GUANGZHOU KINGMED DIAGNOSTICS,China,China,Health Care Equipment & Services,65.976816,28.96929288,1565.046129,43.61155114,4.215646733,132.003541,72.96178845,8.434482445,398.45646,51.46403112,25.45972624,12371,15.46574575,6718.669109,60.98812598
1998,AN HUI WENERGY,China,China,Electricity,65.882982,444.4120917,2843.193239,26.61058245,2.317217877,372.715367,152.7253748,13.10904099,-224.544243,-231.5276605,-7.897607518,3585,-94.1861408,950.395745,-10.0939034
1999,OIL & NATURAL GAS,India,RoW,"Oil Equipment, Services & Distribution",65.846327,-0.295624443,63188.35598,75.896225,0.104206425,3975.6528,3.46950176,6.291749071,7180.572154,128.1561824,11.36375847,,,18013.46345,46.86166425
2000,JEOL,Japan,Japan,Industrial Engineering,65.834697,5.605159811,1069.991638,25.32529274,6.152823505,8.959888,-82.56880912,0.837379254,109.350844,236.1454385,10.21978491,,,3070.744223,161.4147911
2001,NINEBOT,China,China,Support Services,65.778931,4.845549778,1260.557097,52.4711459,5.218242883,36.915825,-17.89750016,2.928532558,67.773259,95.52797357,5.376452932,3523,32.74302939,,
2002,BUTTERFLY NETWORK,US,US,Health Care Equipment & Services,65.743403,49.70646277,55.24014,,119.013824,6.954792,,12.59010567,-170.164176,5006.555803,-308.0444329,463,78.07692308,1828.202453,405.2024488
2003,BOLT,US,US,Pharmaceuticals & Biotechnology,65.68513,85.40347849,1.112484,445.4556152,5904.366265,2.064276,-28.3261889,185.5555675,-81.924752,88.66251928,-7364.128563,91,40,583.345815,
2004,TOYO INK MANUFACTURING,Japan,Japan,Industrial Engineering,65.680083,4.733728943,2226.358461,11.76443196,2.950112668,139.655214,37.94288347,6.272809004,95.072229,-2.882413443,4.27030196,7887,-3.310040456,948.076757,8.880516793
2005,CHINA ZHENHUA GROUP SCIENCE & TECHNOLOGY,China,China,Electronic & Electrical Equipment,65.541381,34.78918698,763.488099,45.15340732,8.584466619,66.0552,19.06535663,8.651765507,264.017338,103.3120516,34.58041302,7035,1.41271443,8193.238387,155.4616238
2006,SUN,Japan,Japan,Industrial Engineering,65.481628,27.57136308,287.624301,39.5405363,22.76637536,5.290393,14.19155257,1.839341454,10.516984,97.9410486,3.656500499,1171,12.81310212,631.303955,71.41159015
2007,PIXART IMAGING,Taiwan,RoW,Electronic & Electrical Equipment,65.443034,13.20809231,280.61748,8.009617446,23.32108249,2.63589,-11.81916688,0.939317822,58.694517,-0.978082091,20.9162013,,,736.7368,-4.752368347
2008,ONCOPEPTIDES,Sweden,EU,Pharmaceuticals & Biotechnology,65.442329,-22.18733764,11.556133,,566.2995485,0.033116,-98.02681167,0.286566449,-138.808028,-10.70604162,-1201.163296,162,-42.14285714,379.160213,-57.42521568
2009,FLEXIUM INTERCONNECT,Taiwan,RoW,Electronic & Electrical Equipment,65.365583,14.03992456,1134.143331,18.96672264,5.763432294,210.698955,144.1508943,18.57780664,114.826577,-6.243504854,10.12452076,,,1299.721267,-6.416608751
2010,ERASCA,US,US,Pharmaceuticals & Biotechnology,65.267507,150.1590508,,,,9.893163,1083.210127,,-94.813676,-1.70797771,,123,20.58823529,2559.037744,
2011,CHIMERIX,US,US,Pharmaceuticals & Biotechnology,65.1748,103.7342676,1.747306,-63.16084087,3730.01638,0.182765,256.9001543,10.45981643,-153.099021,289.5228744,-8762.003965,87,61.11111111,540.678972,250.3626702
2012,DIGITAL TURBINE,US,US,Support Services,65.166854,155.5147866,660.07045,138.4075462,9.87271192,20.55447,152.9335137,3.113981242,101.671347,94.48563535,15.40310538,844,201.4285714,4959.233836,165.1136739
2013,KAKEN PHARMACEUTICAL,Japan,Japan,Pharmaceuticals & Biotechnology,65.092549,25.00000048,587.796545,1.407060739,11.07399313,23.083889,51.34312754,3.927190317,108.740118,-20.92421875,18.49961844,,,1765.07847,1.42857142
2014,GONGNIU GROUP,China,China,Household Goods & Home Construction,64.961387,18.47122243,1698.390466,23.26872488,3.824879396,65.88611,13.47222518,3.879326416,473.584001,25.18011565,27.88428282,12383,1.126990608,1847.610286,38.96593338
2015,ZHEJIANG WANMA,China,China,Electronic & Electrical Equipment,64.749803,36.58718035,1751.7738,37.05755401,3.696242232,51.679411,38.88555914,2.950118959,57.36525,11.68294494,3.274695055,5339,3.81100525,1081.891452,-4.071248981
2016,LOTES,Taiwan,RoW,Electronic & Electrical Equipment,64.746994,39.11418161,682.103175,23.71468549,9.492258118,115.807838,104.6969033,16.97805292,149.449953,19.4621382,21.91016821,,,1824.777198,29.21641385
2017,ULVAC,Japan,Japan,Industrial Engineering,64.744667,0.263377584,1414.804344,-1.289630069,4.576227609,55.25136,-19.04168462,3.90522974,132.944961,8.952103938,9.396702913,6063,-4.819466248,1438.467157,-12.83236996
2018,ALLEGION,Ireland,EU,Aerospace & Defence,64.718329,34.74264833,2531.696277,5.422993494,2.556322794,40.084749,-3.609342342,1.583315873,509.005686,47.21654767,20.1053219,11000,-4.347826087,11403.27248,35.43760598
2019,CORBION,Netherlands,EU,Food Producers,64.6,72.72727273,1070.8,8.545362392,6.032872619,,,,82,-21.22958694,7.657825925,2493,9.969122188,2696.731919,17.31959114
2020,GUERBET,France,EU,Pharmaceuticals & Biotechnology,64.581,-9.157277292,732.071,2.776377765,8.821685328,37.5,-5.759951749,5.12245397,50.448,15.66132471,6.891134876,2730,3.605313093,435.143946,16.8735305
